seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy filename
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_5395040	5588	No terminal repeats	NA	5	11	0.9687	NA	0	2.6320	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_2656490.3	10190	No terminal repeats	NA	6	11	0.9687	NA	3	9.7994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_2849070	2293	No terminal repeats	NA	4	11	0.9670	NA	1	4.1650	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_7956147	2061	No terminal repeats	NA	4	11	0.9669	NA	1	4.7732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_7531757	6896	No terminal repeats	NA	16	11	0.9667	NA	0	22.9351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_2469138	4247	No terminal repeats	NA	5	11	0.9637	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_14085321	3962	No terminal repeats	NA	5	11	0.9625	NA	0	5.1012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_12816195	3472	No terminal repeats	NA	5	11	0.9597	NA	0	6.3564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_12791698	4228	No terminal repeats	NA	7	11	0.9569	NA	0	4.8481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_20688074	2217	No terminal repeats	NA	4	11	0.9565	NA	1	2.9163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_49349	1270	No terminal repeats	NA	2	11	0.9552	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_12565883	5204	No terminal repeats	NA	14	11	0.9549	NA	0	3.4292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_1586059	5153	No terminal repeats	NA	4	11	0.9548	NA	1	2.8762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_14389422	1054	No terminal repeats	NA	2	11	0.9534	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_2165827	3602	No terminal repeats	NA	1	11	0.9533	NA	0	1.2275	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_15573025	2753	No terminal repeats	NA	2	11	0.9531	NA	1	3.4311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_21553883	3504	No terminal repeats	NA	5	11	0.9520	NA	0	4.8741	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_4011382	1195	No terminal repeats	NA	2	11	0.9495	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_1837232	4927	No terminal repeats	NA	10	11	0.9491	NA	0	12.9439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_59173	1558	No terminal repeats	NA	3	11	0.9481	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_6302116.0	10000	No terminal repeats	NA	12	11	0.9480	NA	0	6.2547	Viruses
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_679497	8795	No terminal repeats	NA	10	11	0.9477	NA	0	13.3379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_3853796	3116	No terminal repeats	NA	11	11	0.9460	NA	0	2.1198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_6302116.1	11737	No terminal repeats	NA	16	11	0.9413	NA	0	18.4100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_9520057	2830	No terminal repeats	NA	8	11	0.9373	NA	0	6.8138	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_603384	3018	No terminal repeats	NA	2	11	0.9345	NA	0	1.2855	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_5764472	2790	No terminal repeats	NA	2	11	0.9344	NA	0	3.4261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_2644808	2601	No terminal repeats	NA	3	11	0.9305	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_1423870	2420	No terminal repeats	NA	6	11	0.9173	NA	1	10.1248	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_1169752	2579	No terminal repeats	NA	2	11	0.9158	NA	0	3.0289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_7608926	1820	No terminal repeats	NA	4	11	0.9131	NA	1	5.1486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_7558904	2073	No terminal repeats	NA	4	11	0.9008	NA	1	5.1479	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_11214400	1981	No terminal repeats	NA	2	11	0.9006	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_7289417	2512	No terminal repeats	NA	2	11	0.8996	NA	0	2.0211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_17814683	3276	No terminal repeats	NA	3	11	0.8980	NA	0	3.4247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_2752462	2626	No terminal repeats	NA	8	11	0.8846	NA	0	6.2239	Unclassified
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_18175491	2593	No terminal repeats	NA	4	11	0.8727	NA	0	3.8306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_13830880	1482	No terminal repeats	NA	3	11	0.8377	NA	1	4.5699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_7162780	6387	No terminal repeats	NA	1	11	0.8253	NA	0	1.6618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_13344410	4653	No terminal repeats	NA	1	11	0.8238	NA	0	1.3544	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_17684787	1392	No terminal repeats	NA	1	11	0.8133	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_14315446	2235	No terminal repeats	NA	6	11	0.8073	NA	1	3.8653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_2656490.2	10000	No terminal repeats	NA	9	11	0.7979	NA	3	13.3955	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_19552309	9088	No terminal repeats	NA	12	11	0.7974	NA	0	3.6038	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_1479739	6154	No terminal repeats	NA	14	11	0.7872	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_1955394	1585	No terminal repeats	NA	2	11	0.7803	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_18401203	11317	No terminal repeats	NA	12	11	0.7374	NA	1	8.0856	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_85648	3758	No terminal repeats	NA	1	11	0.7355	NA	0	1.3699	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin323.contigs.fa_virus_summary.tsv k99_9875534	2586	No terminal repeats	NA	3	11	0.7214	NA	0	0.0000	Unclassified
free-coassembly-bin325.contigs.fa_virus_summary.tsv k99_8650691	2988	No terminal repeats	NA	3	11	0.9735	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin325.contigs.fa_virus_summary.tsv k99_14603394	6642	No terminal repeats	NA	11	11	0.9735	NA	0	5.1462	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae
free-coassembly-bin325.contigs.fa_virus_summary.tsv k99_17934450	2742	No terminal repeats	NA	2	11	0.9718	NA	0	3.1745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin325.contigs.fa_virus_summary.tsv k99_14699415	2531	No terminal repeats	NA	3	11	0.8664	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin330.contigs.fa_virus_summary.tsv k99_339363	3225	No terminal repeats	NA	8	11	0.9824	NA	0	8.4800	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin330.contigs.fa_virus_summary.tsv k99_22254763	3033	No terminal repeats	NA	3	11	0.9440	NA	1	3.1643	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
free-coassembly-bin330.contigs.fa_virus_summary.tsv k99_19530149	3244	No terminal repeats	NA	4	11	0.9352	NA	2	5.0107	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin330.contigs.fa_virus_summary.tsv k99_9011009	3242	No terminal repeats	NA	1	11	0.7157	NA	0	1.4655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin332.contigs.fa_virus_summary.tsv k99_10015077	5028	No terminal repeats	NA	8	11	0.9336	NA	1	9.5312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin332.contigs.fa_virus_summary.tsv k99_11039530	2139	No terminal repeats	NA	2	11	0.8469	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin332.contigs.fa_virus_summary.tsv k99_19061653	3181	No terminal repeats	NA	2	11	0.8285	NA	1	3.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin332.contigs.fa_virus_summary.tsv k99_10890453	3676	No terminal repeats	NA	8	11	0.7819	NA	0	3.0602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_8816078	4228	No terminal repeats	NA	4	11	0.9826	NA	1	6.5464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_22054831	3958	No terminal repeats	NA	9	11	0.9823	NA	0	13.4253	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_4022193	3168	No terminal repeats	NA	4	11	0.9815	NA	3	5.6511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_16174524	1668	No terminal repeats	NA	4	11	0.9811	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_8457083	4915	No terminal repeats	NA	6	11	0.9802	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_7796670	3591	No terminal repeats	NA	3	11	0.9792	NA	1	4.8015	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_16749619	3233	No terminal repeats	NA	6	11	0.9786	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_4097943	1500	No terminal repeats	NA	2	11	0.9778	NA	1	3.1933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_17375003	3024	No terminal repeats	NA	3	11	0.9771	NA	0	3.4325	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_17950504	4143	No terminal repeats	NA	4	11	0.9761	NA	0	6.2990	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_14469701	1928	No terminal repeats	NA	3	11	0.9760	NA	1	4.0767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_2208999	1935	No terminal repeats	NA	3	11	0.9753	NA	1	2.9421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_19287368	6748	No terminal repeats	NA	13	11	0.9749	NA	1	8.6448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_4391995.1	16176	No terminal repeats	NA	23	11	0.9748	NA	2	32.3104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_4391995.0	10000	No terminal repeats	NA	24	11	0.9741	NA	1	17.8330	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_1254627	5705	No terminal repeats	NA	15	11	0.9735	NA	0	12.7321	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_7512894	3634	No terminal repeats	NA	5	11	0.9716	NA	1	5.2940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_22952235	1997	No terminal repeats	NA	4	11	0.9692	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_14132919	3672	No terminal repeats	NA	6	11	0.9611	NA	0	2.4017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_4305402	5301	No terminal repeats	NA	11	11	0.9423	NA	0	2.9416	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_89023	2018	No terminal repeats	NA	2	11	0.9291	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_4589747	2405	No terminal repeats	NA	6	11	0.9005	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin338.contigs.fa_virus_summary.tsv k99_7404815	3076	No terminal repeats	NA	4	11	0.8433	NA	0	4.5789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin356.contigs.fa_virus_summary.tsv k99_6541807	3810	No terminal repeats	NA	15	11	0.9817	NA	1	16.7379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin356.contigs.fa_virus_summary.tsv k99_22628382	6572	No terminal repeats	NA	1	11	0.9138	NA	0	1.4067	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin356.contigs.fa_virus_summary.tsv k99_4241546	3201	No terminal repeats	NA	4	11	0.7573	NA	0	3.2995	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin360.contigs.fa_virus_summary.tsv k99_10638224	2622	No terminal repeats	NA	1	11	0.9507	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin360.contigs.fa_virus_summary.tsv k99_4300110	5183	No terminal repeats	NA	4	11	0.7593	NA	0	3.4092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin360.contigs.fa_virus_summary.tsv k99_1578099	10673	No terminal repeats	NA	3	11	0.7486	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_201408	8179	No terminal repeats	NA	4	11	0.9824	NA	0	6.5016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_7826862	2652	No terminal repeats	NA	3	15	0.9819	NA	0	4.9385	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_14274016	4492	No terminal repeats	NA	5	11	0.9815	NA	0	6.6935	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_706442	3729	No terminal repeats	NA	3	11	0.9813	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_6827413	2939	No terminal repeats	NA	4	11	0.9792	NA	0	5.1296	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_5171009	3296	No terminal repeats	NA	4	11	0.9760	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_11284189	2436	No terminal repeats	NA	5	11	0.9752	NA	2	4.5552	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_15716506	2002	No terminal repeats	NA	3	11	0.9729	NA	1	3.4348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_5139931	1874	No terminal repeats	NA	2	11	0.9703	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_3830767	3760	No terminal repeats	NA	5	11	0.9667	NA	0	8.5608	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_2136424	1449	No terminal repeats	NA	1	11	0.9642	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_14184811	1117	No terminal repeats	NA	3	11	0.9637	NA	1	4.6611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_4787640	3119	No terminal repeats	NA	1	11	0.9575	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_13192774	1065	No terminal repeats	NA	2	11	0.9575	NA	1	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_621619	3853	No terminal repeats	NA	6	11	0.9547	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_6154994	2343	No terminal repeats	NA	6	11	0.9449	NA	1	2.5719	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_20726158	2124	No terminal repeats	NA	4	11	0.9331	NA	1	3.1176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_10650500	1130	No terminal repeats	NA	2	11	0.9250	NA	1	2.9726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_16971348	3626	No terminal repeats	NA	7	11	0.9243	NA	0	1.1574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_1173402	8025	No terminal repeats	NA	10	11	0.8957	NA	0	4.7140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_770188	2678	No terminal repeats	NA	1	15	0.8587	NA	0	1.5658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_16021159	1542	No terminal repeats	NA	2	11	0.8519	NA	1	1.6663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_23314091	6243	No terminal repeats	NA	7	11	0.8015	NA	1	9.3856	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_11291616	2916	No terminal repeats	NA	1	11	0.7498	NA	0	1.7041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin363.contigs.fa_virus_summary.tsv k99_9503974	2633	No terminal repeats	NA	2	11	0.7290	NA	0	0.0000	Unclassified
free-coassembly-bin367.contigs.fa_virus_summary.tsv k99_3162516.2	16853	No terminal repeats	NA	15	11	0.9822	NA	5	25.4603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin367.contigs.fa_virus_summary.tsv k99_3979754	3386	No terminal repeats	NA	5	11	0.9818	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin367.contigs.fa_virus_summary.tsv k99_15630364	5918	No terminal repeats	NA	19	11	0.9817	NA	2	13.7902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
free-coassembly-bin367.contigs.fa_virus_summary.tsv k99_5189290	2571	No terminal repeats	NA	8	11	0.9813	NA	1	11.6147	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
